id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,pub_rec_bankruptcies
681742,870810,12000,12000,12000.0,0,9,389.3,1,7,3,52000.0,0,-1,2,50,30,7.13,0,0,8,0,11193,60.2,12,14304.856269999998,14304.86,12000.0,2304.86,0.0,0.0,0.0,311.36,0.0
582305,748369,20000,20000,18675.0,1,185,489.77,3,19,0,64000.0,2,1,2,385,34,14.19,0,2,12,0,18800,65.5,18,977.06,912.18,437.39,539.67,0.0,0.0,0.0,489.77,0.0
554118,713865,1700,1700,1685.388125,0,20,55.46,1,6,0,90000.0,0,-1,0,56,30,15.32,0,1,24,0,28207,35.3,48,1969.9876649999999,1950.47,1700.0,269.99,0.0,0.0,0.0,586.55,0.0
1043174,1273277,2000,2000,2000.0,0,99,67.87,2,10,3,62000.0,0,-1,9,48,30,1.95,0,2,2,0,3171,88.1,6,2125.012561,2125.01,2000.0,125.01,0.0,0.0,0.0,1270.26,0.0
1009569,1236321,15000,15000,15000.0,0,304,456.54,0,0,0,43000.0,0,-1,1,310,1,18.45,0,1,8,0,5709,14.4,39,16435.16395,16435.16,15000.0,1435.16,0.0,0.0,0.0,460.36,0.0
1056273,1287858,17475,16175,16175.0,1,207,404.35,3,17,3,56000.0,2,1,9,689,32,24.84,0,2,11,0,15133,68.8,27,12457.55,12457.55,5459.21,5477.76,0.0,1520.58,15.2058,448.83,0.0
752397,951977,7750,7750,7750.0,1,26,168.47,1,7,3,50400.0,0,1,0,71,33,16.6,0,0,7,0,2890,28.3,10,1174.18,1174.18,698.45,475.73,0.0,0.0,0.0,168.47,0.0
405494,453305,10000,10000,7279.05,0,24,327.14,1,5,0,84996.0,0,-1,13,75,33,3.81,0,1,4,0,0,0.0,9,11695.56359,8206.62,10000.0,1695.56,0.0,0.0,0.0,2547.38,0.0
491373,627866,25000,20525,20020.364859999998,1,50,455.12,1,9,0,107000.0,2,-1,2,72,33,13.63,0,2,7,0,3673,15.4,16,24079.08824,23374.97,20525.0,3554.09,0.0,0.0,0.0,15454.79,0.0
630780,808106,20000,20000,5200.0,0,310,616.72,0,4,3,70000.0,2,-1,1,79,33,11.25,0,2,9,0,24614,56.0,13,20443.85193,5315.82,20000.0,443.85,0.0,0.0,0.0,18594.55,0.0
880210,1095232,13500,13500,13315.80216,1,233,347.53,4,20,3,48000.0,2,-1,2,85,33,10.85,0,1,8,0,5795,45.3,14,16228.37794,15812.23,13500.0,2728.38,0.0,0.0,0.0,11719.05,0.0
778837,981483,17600,17600,17600.0,0,99,597.18,2,11,0,100000.0,2,1,2,77,33,12.67,0,1,15,0,33594,56.1,38,3106.21,3106.21,1617.48,761.0,0.0,727.73,11.7,597.18,0.0
469044,591251,9600,9600,9525.0,0,149,332.6,3,16,0,67350.0,0,-1,2,66,30,5.56,1,1,10,0,11028,23.5,15,10673.21839,10589.83,9600.0,1073.22,0.0,0.0,0.0,7689.47,0.0
665076,850346,10000,10000,10000.0,0,188,353.55,4,20,3,95400.0,1,-1,2,48,30,8.96,0,3,9,0,11987,76.4,15,12728.636040000001,12728.64,10000.0,2728.64,0.0,0.0,0.0,379.37,0.0
499730,641533,11000,11000,9975.0,0,357,354.32,1,5,3,45000.0,2,-1,13,68,33,4.08,0,0,14,0,4171,6.4,22,12525.766790000001,11358.59,11000.0,1525.77,0.0,0.0,0.0,306.97,0.0
473923,599313,4800,4800,4775.0,0,194,170.41,4,21,3,73200.0,0,1,9,72,33,19.98,0,3,3,0,15934,99.0,14,1043.75,1038.34,531.2,318.35,0.0,194.2,1.92,170.41,0.0
526894,681581,9200,5700,5700.0,0,301,172.87,0,1,0,110000.0,0,-1,2,184,44,13.05,0,0,16,0,42396,23.8,23,6150.757594,6150.76,5700.0,450.76,0.0,0.0,0.0,1038.81,0.0
660921,845282,10000,10000,9613.448515,0,323,311.8,0,4,3,107500.0,2,-1,0,173,20,28.4,0,1,18,1,9650,30.5,30,11225.96496,10753.64,10000.0,1225.96,0.0,0.0,0.0,375.57,1.0
528582,683601,5000,5000,4982.216108,0,114,170.84,2,12,3,87000.0,2,-1,6,79,33,5.92,0,2,11,0,2184,54.6,20,6110.083205,6084.48,5000.0,1110.08,0.0,0.0,0.0,1163.18,0.0
660257,844462,6000,6000,6000.0,0,323,187.08,0,4,0,47000.0,0,-1,2,241,27,20.07,0,1,9,0,17800,51.1,14,6735.510198000001,6735.51,6000.0,735.51,0.0,0.0,0.0,224.08,0.0
1033154,1262920,10000,10000,10000.0,1,233,257.43,4,20,3,81600.0,1,-1,2,711,4,12.19,0,1,24,0,8311,33.6,41,13342.56659,13342.57,10000.0,3342.57,0.0,0.0,0.0,7132.68,0.0
724703,919852,8750,8750,8750.0,0,351,280.83,1,5,3,65000.0,0,-1,2,68,33,11.32,0,0,13,0,8686,44.5,23,10109.47874,10109.48,8750.0,1359.48,0.0,0.0,0.0,292.69,0.0
651371,833217,10000,10000,9950.0,0,351,320.94,1,5,3,75000.0,1,-1,10,80,33,13.58,1,0,15,0,26408,63.2,26,11135.951159999999,11080.27,10000.0,1135.95,0.0,0.0,0.0,5689.23,0.0
596804,766084,20000,20000,19950.0,0,114,683.36,2,12,3,77004.0,2,-1,2,72,33,16.6,0,0,7,0,21997,84.3,14,24610.16651,24548.64,19999.99,4610.18,0.0,0.0,0.0,732.58,0.0
568340,731154,15000,15000,14821.475859999999,1,50,332.61,1,9,3,164000.0,1,-1,2,68,33,5.75,0,0,9,0,33109,82.5,22,18158.25398,17940.36,15000.0,3158.25,0.0,0.0,0.0,297.34,0.0
496276,635867,20000,20000,17375.0,0,5,647.7,1,6,3,64000.0,0,1,2,65,30,6.06,0,0,17,0,6587,18.3,21,899.19,781.07,0.0,0.0,0.0,899.19,8.78,0.0,0.0
485291,618209,21000,21000,20975.0,0,36,691.14,1,9,3,80000.0,0,-1,1,81,33,23.1,0,0,11,0,34377,58.5,29,24400.8183,24371.77,21000.0,3400.82,0.0,0.0,0.0,138.27,0.0
468777,590677,11200,11200,11175.0,0,124,384.23,2,14,3,48000.0,0,-1,9,68,33,12.55,0,0,4,0,11969,82.5,8,13833.296530000001,13802.42,11200.0,2633.3,0.0,0.0,0.0,419.58,0.0
624230,799990,8500,8500,8500.0,0,94,287.84,2,13,3,65000.0,0,-1,1,606,42,14.97,0,0,2,0,15515,90.7,12,9681.545848,9681.55,8500.0,1181.55,0.0,0.0,0.0,23.27,0.0
816354,1024081,24650,20900,20875.0,1,197,518.19,3,18,3,45000.0,2,1,2,765,46,21.65,0,1,4,0,5141,41.1,21,9643.5,9632.04,2377.35,2782.35,0.0,4483.8,803.3364,518.19,0.0
609294,781541,12000,12000,12000.0,1,70,270.65,2,11,3,45000.0,2,1,2,765,46,22.69,0,0,5,0,8749,97.2,18,7304.98,7304.98,3009.05,2110.69,0.0,2185.24,389.5812,270.65,0.0
390532,424173,2000,2000,2000.0,0,345,63.9,0,3,0,64000.0,0,-1,11,538,16,12.04,0,0,7,0,0,0.0,15,2295.249416,2295.25,2000.0,295.25,0.0,0.0,0.0,321.18,0.0
672343,859486,10000,10000,10000.0,0,29,327.91,1,9,0,65000.0,2,-1,4,765,46,17.35,0,1,13,0,4201,27.2,31,10310.38328,10310.38,10000.0,310.38,0.0,0.0,0.0,29.84,0.0
514896,665584,5000,5000,5000.0,1,169,120.8,3,18,0,60000.0,0,-1,4,765,46,17.28,0,2,9,0,5834,72.9,27,5548.547397,5548.55,5000.0,548.55,0.0,0.0,0.0,102.68,0.0
877663,1092376,20000,20000,18475.0,1,190,491.59,3,17,0,72000.0,2,-1,2,765,46,19.7,0,2,16,0,3787,12.2,26,20276.76938,18730.8,20000.0,276.77,0.0,0.0,0.0,20281.64,0.0
640333,819701,10000,10000,9975.0,1,344,208.8,1,6,3,38508.0,1,-1,2,148,37,7.82,0,2,11,0,8320,18.4,18,12527.93195,12496.61,10000.0,2527.93,0.0,0.0,0.0,208.72,0.0
645553,826026,8000,8000,8000.0,1,144,189.61,3,17,3,33600.0,1,-1,2,12,19,20.29,0,1,13,0,8412,64.8,13,11376.2743,11376.27,8000.0,3376.27,0.0,0.0,0.0,189.28,0.0
803785,1009581,21850,15175,15175.0,1,83,345.21,2,10,0,28800.0,1,-1,4,232,27,19.21,0,2,9,0,9147,30.3,15,15341.12,15341.12,15175.0,166.12,0.0,0.0,0.0,15341.31,0.0
1013051,1240219,14000,14000,14000.0,0,125,480.33,2,11,0,38400.0,2,-1,1,377,34,22.78,0,1,7,0,16574,76.6,13,16870.1372,16870.14,14000.0,2870.14,0.0,0.0,0.0,5839.9,0.0
1047638,1278736,16800,16800,16800.0,0,66,561.38,1,8,3,97000.0,0,-1,2,697,4,15.75,0,1,9,0,22928,82.1,18,19957.70094,19957.7,16800.0,3157.7,0.0,0.0,0.0,5384.34,0.0
544923,702868,14500,11875,11821.67825,1,225,303.49,5,25,3,40000.0,0,-1,2,442,23,19.53,0,0,9,0,16365,80.6,24,17775.96896,17693.52,11875.0,5885.8,15.17000006,0.0,0.0,4139.99,0.0
846260,1057634,24000,24000,23750.0,0,321,746.44,0,3,0,200000.0,2,-1,4,258,10,5.14,0,0,7,0,258,1.0,28,25937.12785,25666.95,24000.0,1937.13,0.0,0.0,0.0,14755.11,0.0
995614,1220198,25000,25000,24950.0,1,213,629.14,3,18,0,73600.0,2,-1,2,402,22,9.59,0,0,8,0,26224,56.8,22,37535.57,37460.5,25000.0,12535.57,0.0,0.0,0.0,4820.29,0.0
1046511,1277556,6250,6250,6250.0,0,174,219.61,2,14,3,29120.0,0,-1,2,432,47,20.85,0,3,5,0,5771,88.8,12,7905.88,7905.88,6250.0,1655.88,0.0,0.0,0.0,231.21,0.0
1029191,1258545,6400,6400,6400.0,0,184,225.93,3,15,3,29120.0,0,-1,2,432,47,17.97,0,1,6,0,5866,94.6,14,8133.129999,8133.13,6400.0,1733.13,0.0,0.0,0.0,230.53,0.0
1022460,1251255,18000,18000,18000.0,0,74,603.81,1,9,0,180396.0,1,-1,6,445,23,6.21,0,1,10,0,11306,49.3,37,20822.52345,20822.52,18000.0,2822.52,0.0,0.0,0.0,9970.61,0.0
772775,974770,18000,18000,18000.0,1,197,446.29,3,18,0,96000.0,1,-1,2,632,5,11.22,0,2,14,0,9262,42.7,29,24834.49965,24834.5,18000.0,6834.5,0.0,0.0,0.0,10146.24,0.0
750093,949387,20000,20000,20000.0,1,197,495.87,3,18,2,48000.0,2,1,2,769,46,6.83,0,0,6,0,5845,34.0,26,15866.78,15866.78,8551.51,7315.27,0.0,0.0,0.0,74.93,0.0
777019,979456,18000,18000,18000.0,0,236,657.9,4,22,3,90000.0,1,-1,1,634,5,13.93,0,1,10,0,17011,89.1,17,21197.3366,21197.34,18000.0,3197.34,0.0,0.0,0.0,1684.7,0.0
599423,769362,8500,8500,8385.866315000001,0,315,263.0,0,2,0,57600.0,0,-1,2,769,46,9.67,0,2,9,0,44546,68.8,45,9452.938883,9320.03,8500.0,952.94,0.0,0.0,0.0,1317.94,0.0
769964,971516,12000,12000,11750.0,1,210,301.41,3,19,0,50000.0,1,-1,2,753,11,16.56,0,0,11,0,7932,20.5,16,17091.2113,16735.14,12000.0,5091.21,0.0,0.0,0.0,5972.79,0.0
909295,1129846,10000,10000,10000.0,0,157,347.98,2,13,3,30000.0,1,1,1,73,33,10.0,0,1,8,0,3987,68.7,12,4890.35,4890.35,2649.48,1818.99,0.0,421.88,4.17,479.95,0.0
1060851,1292817,8000,8000,8000.0,1,46,176.79,1,7,2,31000.0,1,-1,9,758,36,16.22,0,3,13,0,2751,34.4,29,8306.628279,8306.63,8000.0,306.63,0.0,0.0,0.0,7778.22,0.0
1040865,1270871,25000,25000,25000.0,0,328,782.26,0,3,0,90000.0,2,-1,4,170,20,2.44,0,0,4,0,9227,33.8,20,28161.21225,28161.21,25000.0,3161.21,0.0,0.0,0.0,793.04,0.0
984690,1208333,13225,13225,13225.0,0,195,470.0,3,16,3,40000.0,0,-1,2,758,36,22.47,0,2,3,0,32024,92.0,14,16919.76306,16919.76,13225.0,3694.76,0.0,0.0,0.0,485.95,0.0
864522,1077703,14000,14000,13625.0,1,321,280.47,0,3,3,40000.0,2,-1,2,758,36,12.21,0,0,7,0,14685,31.9,14,16349.99676,15912.05,14000.0,2350.0,0.0,0.0,0.0,5435.47,0.0
460102,573959,3500,3500,3500.0,0,101,118.89,2,12,2,62000.0,0,-1,0,736,4,8.05,1,0,4,0,450,26.5,15,3968.634665,3968.63,3500.0,468.63,0.0,0.0,0.0,2425.03,0.0
732527,928738,10000,10000,10000.0,0,29,327.91,1,9,0,108000.0,1,-1,9,699,4,4.46,0,0,9,0,8042,73.8,11,11804.68932,11804.69,10000.0,1804.69,0.0,0.0,0.0,377.71,0.0
833383,1042972,14400,14400,14400.0,1,26,313.02,1,7,0,59000.0,0,-1,1,144,37,15.95,0,2,11,0,10557,26.5,38,16508.68636,16508.69,14400.0,2108.69,0.0,0.0,0.0,11200.38,0.0
675042,862753,4200,4200,4200.0,0,351,134.8,1,5,3,40000.0,0,-1,2,479,14,16.77,0,0,7,0,2824,91.1,10,4852.540919,4852.54,4200.0,652.54,0.0,0.0,0.0,144.8,0.0
890691,1107445,35000,35000,34833.90066,1,99,805.17,2,10,0,60000.0,1,-1,2,606,42,19.04,0,2,8,0,202,0.4,26,45840.0763,45529.58,35000.0,10840.08,0.0,0.0,0.0,17673.34,0.0
992518,1217027,25000,25000,24990.32349,0,328,782.26,0,3,3,50000.0,2,-1,2,697,4,15.29,0,0,5,0,20517,19.0,10,28019.823969999998,28008.12,25000.0,3019.82,0.0,0.0,0.0,6120.5,0.0
585432,752189,7500,7500,7500.0,0,327,234.61,0,4,0,46300.0,1,-1,2,258,10,12.52,0,2,20,0,2511,12.7,35,8414.258909999999,8414.26,7500.0,914.26,0.0,0.0,0.0,1616.78,0.0
786759,990230,35000,21825,21800.0,0,99,740.54,2,11,0,381450.0,1,-1,4,296,9,3.96,0,0,10,0,6649,0.0,27,25943.46588,25913.75,21825.0,4118.47,0.0,0.0,0.0,9672.67,0.0
548806,707486,25000,17650,17525.0,1,114,410.51,2,12,0,244000.0,2,-1,4,296,9,5.33,2,0,8,0,18477,4.1,26,23120.22273,22956.48,17650.0,5470.22,0.0,0.0,0.0,9586.62,0.0
546186,704350,7000,7000,7000.0,0,114,239.18,2,12,0,100000.0,0,-1,6,297,9,7.98,2,1,14,0,27934,61.7,31,8610.945776,8610.95,7000.0,1610.95,0.0,0.0,0.0,253.05,0.0
505662,651669,3000,3000,3000.0,0,306,91.81,0,0,0,70000.0,0,-1,9,714,4,8.37,0,0,13,0,55793,51.0,29,3305.044431,3305.04,3000.0,305.04,0.0,0.0,0.0,97.25,0.0
599656,769643,12000,12000,9852.061593,1,338,248.41,1,5,0,72000.0,1,1,9,728,4,17.6,0,2,11,0,20386,43.5,32,6450.6,3342.69,4551.76,1898.84,0.0,0.0,0.0,248.41,0.0
493299,631033,2500,2500,2500.0,0,315,77.35,0,2,0,24000.0,0,-1,4,372,34,9.05,0,1,14,0,2650,4.2,64,2707.103111,2707.1,2500.0,192.1,15.0,0.0,0.0,1549.24,0.0
634520,812864,25000,25000,25000.0,1,202,622.13,4,23,0,145000.0,2,-1,2,608,42,20.57,1,0,15,0,19813,84.8,41,37326.97716,37326.98,25000.0,12326.98,0.0,0.0,0.0,621.3,0.0
571927,735661,7200,7200,7200.0,0,315,222.78,0,2,0,22000.0,0,-1,0,649,49,13.09,0,4,7,0,11214,53.7,15,8020.282137,8020.28,7200.0,820.28,0.0,0.0,0.0,231.71,0.0
433761,516963,6000,6000,6000.0,0,68,200.8,1,9,3,125000.0,0,-1,8,79,33,11.11,0,0,19,0,19058,41.8,48,7228.726306999999,7228.73,6000.0,1228.73,0.0,0.0,0.0,211.31,0.0
826432,1035304,8000,8000,7700.0,0,26,261.88,1,7,0,60000.0,0,-1,4,411,22,23.98,0,0,10,0,9261,62.2,16,8910.229921,8576.1,8000.0,910.23,0.0,0.0,0.0,5253.32,0.0
882419,1097591,20000,20000,19975.0,1,136,472.14,2,12,0,61000.0,2,-1,2,251,39,27.64,0,3,19,0,13480,32.2,59,26248.35314,26215.54,20000.0,6248.35,0.0,0.0,0.0,11613.68,0.0
1066140,1300296,6000,6000,6000.0,0,328,187.75,0,3,0,80000.0,0,-1,9,441,47,8.87,0,4,8,0,19071,30.3,29,6633.9075649999995,6633.91,6000.0,633.91,0.0,0.0,0.0,2695.52,0.0
431302,510936,20000,20000,20000.0,0,68,669.33,2,10,0,108000.0,2,-1,1,275,10,15.77,0,1,16,0,33900,56.4,52,24095.61389,24095.61,20000.0,4095.61,0.0,0.0,0.0,691.85,0.0
683688,873047,24000,24000,23934.675619999998,0,232,875.15,5,26,0,105000.0,2,-1,1,275,10,20.08,0,2,16,0,37592,71.1,55,30360.98151,30251.6,24000.0,6360.98,0.0,0.0,0.0,11119.3,0.0
994159,1218564,4400,4400,4375.0,0,339,139.72,0,4,0,61104.0,0,-1,9,66,30,15.62,0,0,12,0,21262,78.2,21,5029.678882,5001.1,4400.0,629.68,0.0,0.0,0.0,145.64,0.0
554767,714562,9000,9000,9000.0,1,165,216.86,3,17,3,41004.0,1,1,9,479,14,18.93,1,3,7,0,3173,42.3,22,12297.9,12297.9,8148.32,3976.52,0.0,173.06,31.1508,216.86,0.0
757209,957230,13500,12125,12075.0,0,321,377.11,0,3,3,60000.0,0,-1,2,11,19,19.32,0,0,8,0,17521,56.0,22,13008.99502,12955.35,12125.0,884.0,0.0,0.0,0.0,8126.42,0.0
383266,413462,6400,6400,6175.0,0,330,200.56,0,2,0,50000.0,0,-1,9,167,44,11.4,0,0,6,0,339,1.1,16,7219.814272,6965.99,6400.0,819.81,0.0,0.0,0.0,216.02,0.0
735043,931651,10800,10800,10800.0,1,188,264.94,4,20,3,45000.0,2,-1,1,670,3,20.67,0,1,6,0,5784,86.3,26,11063.21,11063.21,10800.0,263.21,0.0,0.0,0.0,238.14,0.0
455997,565931,12000,12000,11825.0,0,31,393.65,1,5,2,40000.0,0,-1,2,742,4,16.71,0,2,5,0,12746,52.5,21,13312.51297,13118.38,12000.0,1312.51,0.0,0.0,0.0,8196.04,0.0
487451,621397,15000,15000,15000.0,0,179,527.91,3,19,3,45000.0,0,-1,1,174,20,9.33,0,0,9,0,16375,66.0,17,17728.48764,17728.49,15000.0,2728.49,0.0,0.0,0.0,6887.68,0.0
716113,909889,11200,11200,11200.0,1,9,240.02,1,7,0,42000.0,1,1,2,719,4,15.63,0,0,10,0,8267,59.0,20,7199.93,7199.93,4855.4,2344.53,0.0,0.0,0.0,41.16,0.0
443197,520962,11000,11000,10875.0,0,340,349.49,0,4,0,135000.0,0,-1,1,608,42,13.79,0,3,8,0,2308,33.0,34,12449.918029999999,12308.44,11000.0,1449.92,0.0,0.0,0.0,684.58,0.0
683476,872804,35000,35000,30460.00873,1,224,893.54,5,25,0,163556.22,2,-1,1,609,42,10.55,0,0,11,1,6948,40.4,17,50808.05163,41014.64,35000.0,15808.05,0.0,0.0,0.0,16885.79,1.0
523142,676819,3350,3350,3308.5955280000003,0,114,114.47,2,12,3,47756.0,2,-1,9,287,9,17.19,0,0,5,0,13596,76.4,24,3951.2851530000003,3891.69,3350.0,601.29,0.0,0.0,0.0,1782.34,0.0
739607,937199,3600,3600,3600.0,0,19,117.42,1,8,3,72000.0,0,-1,1,171,20,13.47,0,0,12,0,22435,67.4,28,3861.9935170000003,3861.99,3600.0,261.99,0.0,0.0,0.0,2924.72,0.0
489107,623943,18000,18000,18000.0,0,133,620.37,3,15,3,56000.0,0,-1,1,66,30,12.39,0,0,4,0,11300,90.2,19,22129.55426,22129.55,18000.0,4129.55,0.0,0.0,0.0,4780.91,0.0
882899,1098157,25000,25000,24950.0,1,233,643.58,4,20,3,55000.0,2,1,2,720,4,23.41,0,2,7,0,7088,82.4,46,8982.97,8965.06,3030.56,4690.58,0.0,1261.83,12.28,656.89,0.0
1002610,1228659,4200,4200,4200.0,0,99,142.51,2,10,0,43200.0,0,-1,9,118,37,15.5,0,2,5,0,6524,52.2,11,5130.267142000001,5130.27,4200.0,930.27,0.0,0.0,0.0,148.49,0.0
767902,969078,6000,6000,6000.0,1,99,138.03,2,11,0,105996.0,1,1,9,737,4,17.79,0,1,11,0,5110,55.5,37,2338.86,2338.86,1309.79,1029.07,0.0,0.0,0.0,138.03,0.0
631441,808913,15000,15000,14975.0,0,144,518.74,3,17,3,54996.0,0,-1,2,503,24,23.61,0,0,21,0,15566,79.0,31,18676.68298,18645.56,15000.0,3676.68,0.0,0.0,0.0,570.33,0.0
1009187,1235917,15000,15000,15000.0,0,99,508.96,2,10,0,112000.0,1,-1,2,401,22,15.9,1,1,13,0,64099,19.5,30,18322.41725,18322.42,15000.0,3322.42,0.0,0.0,0.0,517.41,0.0
748487,947533,5175,5175,5175.0,0,54,171.86,1,9,0,90000.0,1,-1,7,601,42,17.01,0,1,7,0,195,8.9,21,6186.931466,6186.93,5175.0,1011.93,0.0,0.0,0.0,172.92,0.0
788825,992615,11100,11100,10818.54061,1,190,272.83,3,17,0,70304.0,2,-1,4,479,14,12.6,0,2,9,0,24477,60.0,46,15288.534109999999,14718.89,11100.0,4188.53,0.0,0.0,0.0,6030.08,0.0
613421,786474,20000,20000,20000.0,0,344,638.33,1,6,3,72000.0,2,-1,11,733,4,21.22,0,0,23,0,16296,43.7,35,22814.84046,22814.84,20000.0,2814.84,0.0,0.0,0.0,956.51,0.0
1065642,1299748,13650,13650,13650.0,0,66,456.12,1,8,3,66000.0,2,-1,2,690,32,24.09,0,0,11,0,8933,56.5,34,16012.112119999998,16012.11,13650.0,2362.11,0.0,0.0,0.0,5980.83,0.0
730949,926971,12000,12000,12000.0,0,147,415.46,3,16,3,120000.0,1,-1,2,720,4,11.93,0,0,7,0,12444,78.3,13,14142.38155,14142.38,12000.0,2142.38,0.0,0.0,0.0,7093.91,0.0
872908,1087134,7000,7000,6750.0,0,321,217.72,0,3,0,60000.0,0,-1,1,736,4,0.96,0,0,3,0,1042,23.2,7,7837.580003,7557.67,7000.0,837.58,0.0,0.0,0.0,245.24,0.0
726130,921462,16000,16000,16000.0,0,301,485.24,0,1,3,80000.0,1,-1,1,637,5,8.31,0,0,8,0,482,5.1,12,17200.88251,17200.88,16000.0,1200.88,0.0,0.0,0.0,485.31,0.0
382452,409382,1400,1400,1400.0,0,68,46.86,2,10,0,66500.0,0,-1,9,479,14,14.29,0,2,13,0,13999,58.1,40,1456.5301359999999,1456.53,1400.0,56.53,0.0,0.0,0.0,1316.98,0.0
822649,1031099,12000,12000,12000.0,1,54,266.88,1,9,0,60000.0,2,1,2,289,9,0.7,0,3,4,0,929,2.6,8,5101.46,5101.46,2193.24,1542.09,0.0,1366.13,245.9034,812.61,0.0
319964,319922,5700,5700,4925.0,0,11,184.97,1,8,3,36000.0,0,-1,2,8,19,9.57,0,0,8,0,6342,74.4,15,6019.234769,5200.82,5700.0,319.23,0.0,0.0,0.0,725.79,0.0
513343,663272,7000,7000,7000.0,0,315,216.58,0,2,0,47000.0,0,-1,2,205,44,13.53,0,0,21,0,4935,9.4,37,7627.604648,7627.6,7000.0,627.6,0.0,0.0,0.0,3524.08,0.0
611571,784269,12000,12000,11750.0,1,105,277.49,2,14,3,75000.0,0,-1,2,79,33,6.42,0,0,5,0,3443,39.2,14,14905.678890000001,14595.14,12000.0,2905.68,0.0,0.0,0.0,8274.69,0.0
839131,1049284,3000,3000,3000.0,0,99,101.8,2,11,3,21600.0,1,-1,1,697,4,18.94,0,1,3,0,5686,84.9,5,3647.4698729999996,3647.47,3000.0,647.47,0.0,0.0,0.0,160.88,0.0
1033754,1263533,15000,15000,15000.0,0,46,496.14,1,7,3,60000.0,1,-1,2,80,33,15.56,1,0,17,0,10747,56.5,40,17441.90711,17441.91,15000.0,2441.91,0.0,0.0,0.0,6545.51,0.0
689627,879939,21000,21000,20905.537269999997,1,216,531.9,4,24,3,121296.0,2,-1,2,233,27,22.5,0,1,15,0,46354,87.3,27,27725.178069999998,27580.62,21000.0,6725.18,0.0,0.0,0.0,14983.15,0.0
634340,812641,10000,10000,9975.0,0,130,344.02,3,16,2,43680.0,1,-1,2,121,37,17.64,0,0,10,0,8937,55.9,14,11812.20438,11782.67,10000.0,1812.2,0.0,0.0,0.0,156.62,0.0
451395,556071,2400,2400,2400.0,0,124,82.34,2,14,3,37800.0,0,-1,2,73,33,21.05,0,0,5,0,8138,62.6,7,2963.966384,2963.97,2400.0,563.97,0.0,0.0,0.0,88.42,0.0
725413,920652,24000,24000,24000.0,1,232,617.57,5,26,0,120000.0,1,-1,4,138,37,4.02,0,0,10,1,9684,50.2,41,33479.97357,33479.97,24000.0,9479.97,0.0,0.0,0.0,14967.37,1.0
469298,591758,1000,1000,1000.0,0,318,31.06,0,1,0,45000.0,0,-1,9,661,43,3.84,0,1,14,0,2387,6.9,29,1093.0183220000001,1093.02,1000.0,93.02,0.0,0.0,0.0,504.19,0.0
458213,570137,1600,1600,1600.0,0,318,49.7,0,1,0,33300.0,0,-1,9,661,43,3.46,0,2,16,0,2201,5.0,29,1757.852502,1757.85,1600.0,157.85,0.0,0.0,0.0,717.38,0.0
590784,758837,18000,18000,17743.76498,1,40,395.78,1,8,2,50000.0,2,-1,2,252,39,7.92,0,1,5,0,12061,44.2,13,22051.67366,21636.33,18000.0,4051.67,0.0,0.0,0.0,11040.7,0.0
1049844,1281049,9250,9250,9250.0,0,136,319.08,2,12,3,40000.0,1,-1,1,620,42,24.96,0,2,11,0,20844,77.5,21,11318.79741,11318.8,9250.0,2068.8,0.0,0.0,0.0,3029.59,0.0
1062734,1295018,11200,11200,11200.0,0,66,374.26,1,8,3,75000.0,0,1,0,719,4,22.88,0,0,8,0,25673,74.4,13,4225.13,4225.13,2702.91,1033.89,0.0,488.33,4.72,374.26,0.0
434616,518590,4200,4200,4175.0,0,112,143.38,2,13,3,19000.0,0,-1,0,587,42,23.05,0,1,5,0,4483,83.0,5,5147.61531,5116.97,4200.0,947.62,0.0,0.0,0.0,16.03,0.0
439837,531893,10000,10000,9975.0,0,124,343.06,2,14,3,130000.0,2,-1,1,696,4,7.5,2,3,7,0,12907,52.9,24,10459.67177,10433.52,10000.0,459.67,0.0,0.0,0.0,9433.44,0.0
433320,516021,15250,15250,14800.0,0,159,530.94,3,17,0,160000.0,2,-1,11,668,3,19.72,0,1,19,0,6563,17.9,47,16841.672609999998,16344.71,15250.0,1591.67,0.0,0.0,0.0,12596.71,0.0
363828,373949,25000,25000,4000.0,0,60,832.88,1,9,0,140000.0,1,-1,11,387,34,11.97,0,4,18,0,2796,6.1,49,25503.21,4080.76,25000.0,503.21,0.0,0.0,0.0,24670.52,0.0
444440,541878,5000,5000,4975.0,0,340,158.86,0,4,3,24000.0,0,-1,2,696,4,19.2,0,0,7,0,5089,56.5,9,5718.8455189999995,5690.25,5000.0,718.85,0.0,0.0,0.0,175.11,0.0
967952,1188909,4000,4000,3725.0,0,328,125.17,0,3,3,45000.0,1,-1,12,85,33,6.29,0,0,6,0,8062,54.1,6,4101.960075999999,3819.98,4000.0,101.96,0.0,0.0,0.0,3728.3,0.0
773935,976023,10000,10000,10000.0,1,40,219.88,1,8,3,43008.0,0,1,9,64,30,19.95,0,0,4,0,1014,15.6,11,8703.52,8703.52,5439.46,2618.5,15.0,630.56,6.3056,377.16,0.0
